Front,Back,Tags
"discretion
/dis'kreʃәn/

_**discretion**._","## discretion

**Chinese:** n. 慎重, 辨别力, 考虑, 处理权\n[法] 有决定权的
**English:** n. freedom to act or judge on one's own\nn. knowing how to avoid embarrassment or distress\nn. the trait of judging wisely and objectively
**CEFR:** B1

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::B1
"humble
/'hʌmbl/

_…ey.”

KAL’s cartoon

Leaders

Unruly response

Mr Xi’s immediate goal may be to **humble** tycoons and give regulators more
sway over unruly digital markets._","## humble

**Chinese:** a. 低下的, 谦逊的, 粗陋的\nvt. 使...卑下, 降低...地位, 贬抑
**English:** v. cause to be unpretentious\ns. low or inferior in station or quality\na. marked by meekness or modesty; not arrogant or prideful\ns. used of unskilled work (especially domestic work)
**CEFR:** B2

📊 Appears in 18 issue(s) · 18 occurrences",CEFR::B2
"flourish
/'flʌriʃ/

_…China as a nation.” A more level playing field could
let smaller tech companies **flourish**._","## flourish

**Chinese:** vi. 繁荣, 茂盛, 活跃, 手舞足蹈\nvt. 挥舞, 夸耀\nn. 挥舞, 炫耀, 茂盛, 兴旺, 华丽词藻
**English:** n. a showy gesture\nn. an ornamental embellishment in writing\nn. a display of ornamental speech or language\nn. the act of waving
**CEFR:** C2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::C2
"scourge
/skә:dʒ/

_2003 to tackle the **scourge**._","## scourge

**Chinese:** n. 鞭, 苦难根源, 灾祸\nvt. 鞭打, 痛斥, 蹂躏
**English:** n. a whip used to inflict punishment (often used for pedantic humor)\nv. punish severely; excoriate
**CEFR:** C2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::C2
"gambit
/'gæmbit/

_His opening **gambit** has been to put the Conservatives on the defensive for
their lack of enthusiasm about vaccinations._","## gambit

**Chinese:** n. 以取得优势的开局棋法, 开场白, 话题
**English:** n. an opening remark intended to secure an advantage for the speaker\nn. a chess move early in the game in which the player sacrifices minor pieces in order to obtain an advantageous position
**CEFR:** C2

📊 Appears in 18 issue(s) · 18 occurrences",CEFR::C2
"havoc
/'hævәk/

_It has wrought **havoc** in the supply of China’s staple meat,
creating wild swings in the prices of pork and feed grains._","## havoc

**Chinese:** n. 大破坏, 蹂躏\nvt. 严重破坏
**English:** n. violent and needless disturbance
**CEFR:** C2

📊 Appears in 16 issue(s) · 18 occurrences",CEFR::C2
"remit
/ri'mit/

_That risks a
confrontation that could cost Britain’s own “adequacy” status, and will test
whether the EU’s **remit** also runs closer to home._","## remit

**Chinese:** vt. 宽恕, 赦免, 免除, 汇出, 缓解, 减轻, 把...提交, 使恢复原状, 推迟\nvi. 缓解, 汇款\nn. 移交的事物
**English:** n. the topic that a person, committee, or piece of research is expected to deal with or has authority to deal with\nv. send (money) in payment\nv. release from (claims, debts, or taxes)\nv. refer (a matter or legal case) to another committee or authority or court for decision
**CEFR:** C1

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::C1
"hypothetical
/,haipәu'θetikәl/

_In
a **hypothetical** scenario where everyone votes straight-ticket, each state’s
rel…_","## hypothetical

**Chinese:** a. 假设的, 有待证实的, 假定的, 有前提的\n[计] 理想的
**English:** n. a hypothetical possibility, circumstance, statement, proposal, situation, etc.
**CEFR:** C1

📊 Appears in 18 issue(s) · 18 occurrences",CEFR::C1
"lax
/læks/

_The coast of dystopia

**lax** prosecution of laws is compassionate._","## lax

**Chinese:** a. 松的, 不严格的, 腹泻的, 松弛的\nn. 腹泻, 松元音
**English:** s. lacking in rigor or strictness\na. pronounced with muscles of the tongue and jaw relatively relaxed (e.g., the vowel sound in `bet')\na. lacking in strength or firmness or resilience\ns. emptying easily or excessively
**CEFR:** C2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::C2
"rift
/rift/

_United States

America’s entrenched political divide

highlighting a **rift** in party strategy._","## rift

**Chinese:** n. 裂口, 空隙\nvi. 裂开\nvt. 使分开, 使割开
**English:** n. a gap between cloud masses\nn. a narrow fissure in rock
**CEFR:** C2

📊 Appears in 16 issue(s) · 18 occurrences",CEFR::C2
"tack
/tæk/

_…rom getting friends
to pay for expensive wallpaper in his residence to changing **tack** repeatedly
on lockdowns, becomes a qualitative shift in public opinion._","## tack

**Chinese:** n. 平头钉, 大头钉, 粗缝针脚, 行动方针, 食物\nvt. 以大头针钉住, 附加
**English:** n. the heading or position of a vessel relative to the trim of its sails\nn. a short nail with a sharp point and a large head\nn. (nautical) the act of changing tack\nn. sailing a zigzag course
**CEFR:** B2

📊 Appears in 18 issue(s) · 18 occurrences",CEFR::B2
"resent
/ri'zent/

_Many **resent** the finger-wagging tone in
Berlin, especially when Germany is boosting imports of Russian gas._","## resent

**Chinese:** vt. 愤恨, 憎恶, 怨恨
**English:** v. feel bitter or indignant about
**CEFR:** A2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::A2
"divert
/dai'vә:t/

_…Ferl, Dr Paul and their colleagues have found,
spacefaring specimens frequently **divert** resources away from tasks, such as
strengthening the rigidity of cell…_","## divert

**Chinese:** vt. 转移, 使欢娱\nvi. 转移
**English:** v. send on a course or in a direction different from the planned or intended one\nv. withdraw (money) and move into a different location, often secretly and with dishonest intentions
**CEFR:** B2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::B2
"inland
/'inlәnd/

_A million people
flock to the remote “art islands” of Japan’s **Inland** Sea for the Setouchi
triennale._","## inland

**Chinese:** a. 内陆的, 国内的\nn. 内地
**English:** a. situated away from an area's coast or border\nr. towards or into the interior of a region
**CEFR:** A2

📊 Appears in 15 issue(s) · 18 occurrences",CEFR::A2
"enclave
/en'cleiv/

_The region is a conservative **enclave** in
the mountains of central Japan, filled with derelict homes, rice…_","## enclave

**Chinese:** n. 被包围的领土\n[医] 被包围物
**English:** n. an enclosed territory that is culturally distinct from the foreign territory that surrounds it
**CEFR:** C2

📊 Appears in 14 issue(s) · 18 occurrences",CEFR::C2
"battalion
/bә'tæljәn/

_“**Battalion** tactical groups” have arrived in Belarus, a Kremlin client
state n…_","## battalion

**Chinese:** n. 营, 军队, 集团
**English:** n. an army unit usually consisting of a headquarters and three or more companies\nn. a large indefinite number
**CEFR:** C1

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::C1
"condemn
/kәn'dem/

_China’s refusal to **condemn** Russia for invading Ukraine has
further soured the atmosphere._","## condemn

**Chinese:** vt. 判刑, 责备, 谴责\n[法] 定罪, 判刑, 宣告有罪
**English:** v. express strong disapproval of\nv. declare or judge unfit for use or habitation\nv. compel or force into a particular state or activity\nv. demonstrate the guilt of (someone)
**CEFR:** B2

📊 Appears in 17 issue(s) · 18 occurrences",CEFR::B2
"mania
/'meiniә/

_Mahdi **mania**

But as Iran’s domestic malaise deepens, the search for a saviour is growing._","## mania

**Chinese:** n. 狂躁, 热衷, 狂热\n[医] 躁狂, 狂
**English:** n. an irrational but irresistible motive for a belief or action\nn. a mood disorder; an affective disorder in which the victim tends to respond excessively and sometimes violently
**CEFR:** A1

📊 Appears in 16 issue(s) · 18 occurrences",CEFR::A1
"marshal
/'mɑ:ʃәl/

_…the “Toyota Hilux of the combat
air world”, says Edward Stringer, a retired air **marshal** in Britain’s Royal Air
Force, nodding to the ubiquitous and hardy pi…_","## marshal

**Chinese:** n. 元帅, 陆空军高级将官, 典礼官, 执法官\nvt. 整理, 引领, 统率\nvi. 排列, 各就各位
**English:** n. a law officer having duties similar to those of a sheriff in carrying out the judgments of a court of law\nn. (in some countries) a military officer of highest rank\nv. place in proper rank\nv. arrange in logical order
**CEFR:** B2

📊 Appears in 12 issue(s) · 18 occurrences",CEFR::B2
"stoke
/stәuk/

_For 
the work-life balance, but 
European central banks 
**stoke** concerns of opportunis-
many this resulted in shorter 
working remotel…_","## stoke

**Chinese:** v. 司炉, (使)大吃
**English:** v. stir up or tend; of a fire
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"ascendant
/ә'sendәnt/

_…ter the death of its charismatic
leader in 2016 by accepting help from the BJP, **ascendant** in the rest of India
but detested by Tamils._","## ascendant

**Chinese:** n. 支配地位, 优势, 运星\na. 上升的, 占优势的
**English:** n. position or state of being dominant or in control\ns. tending or directed upward\ns. most powerful or important or influential
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"disparate
/'dispәrәt/

_In elections in August a
clutch of **disparate** opposition parties managed to deprive the ruling party
since the 1990s, the DPS, of its majority._","## disparate

**Chinese:** a. 根本不同的, 全异的, 不相干的\nn. 无法相比的东西(或人)
**English:** s. fundamentally different or distinct in quality or kind\ns. including markedly dissimilar elements
**CEFR:** B1

📊 Appears in 14 issue(s) · 17 occurrences",CEFR::B1
"erratic
/i'rætik/

_Turkey has attractively high yields, but its
**erratic** monetary policy creates a minefield._","## erratic

**Chinese:** n. 古怪的人, 漂泊无定的人\na. 不稳定的, 奇怪的
**English:** s. liable to sudden unpredictable change\ns. having no fixed course\ns. likely to perform unpredictably; sometimes it would start and sometimes it wouldn't""
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"plea
/pli:/

_On July 5th, as yet another judge was set to hear yet another bail
**plea**, he died._","## plea

**Chinese:** n. 恳求, 辩解, 抗辩, 诉讼, 请愿, 托词\n[法] 抗辩, 申诉案件, 答辩
**English:** n. (law) a defendant's answer by a factual matter (as distinguished from a demurrer)\nn. an answer indicating why a suit should be dismissed
**CEFR:** C1

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C1
"debacle
/dei'bɑ:kl/

_It might at least be hoped that the lessons of this **debacle** will be learned._","## debacle

**Chinese:** n. 崩溃, 大失败
**English:** n. a sudden and violent collapse\nn. flooding caused by a tumultuous breakup of ice in a river during the spring or summer
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"hesitant
/'hezitәnt/

_assumption is that Beijing would be **hesitant** to grant it._","## hesitant

**Chinese:** a. 迟疑的, 踌躇的, 犹豫不定的
**English:** s. lacking decisiveness of character; unable to act or decide quickly or firmly
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"incomplete
/.inkәm'pli:t/

_In October Mary
Daly of the Federal Reserve Bank of San Francisco contrasted America’s
full financial rebound with its **incomplete** economic recovery._","## incomplete

**Chinese:** a. 不完全的, 未完成的, 不完善的\n[机] 不完全的
**English:** a. not complete or total; not completed\ns. not yet finished
**CEFR:** B2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::B2
"charisma
/kә'rizmә/

_In old age,
even if curiosity and **charisma** remain undimmed, frailty makes new
serendipitous connections harder to establish._","## charisma

**Chinese:** n. 非凡的领导力, 神秘的个人魅力, 神授的能力
**English:** n. a personal attractiveness or interestingness that enables you to influence others
**CEFR:** C2

📊 Appears in 15 issue(s) · 17 occurrences",CEFR::C2
"quadruple
/'kwɒdrupl/

_Neil
Beveridge of Bernstein, an investment firm, expects its capacity roughly to
**quadruple** to 500 gigawatt-hours (GWh) of battery cells a year by 2025._","## quadruple

**Chinese:** a. 四倍的, 四重的, 四部分组成的\nn. 四倍\nvt. 使成四倍\nvi. 成为四倍
**English:** n. a quantity that is four times as great as another\nv. increase fourfold\ns. having four units or components\ns. four times as great or many
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"retribution
/.retri'bju:ʃәn/

_But he did not announce any sanctions as **retribution**._","## retribution

**Chinese:** n. 报应, 惩罚, 报酬\n[法] 惩罚, 报应, 报答
**English:** n. a justly deserved penalty\nn. the act of correcting for your wrongdoing
**CEFR:** C2

📊 Appears in 15 issue(s) · 17 occurrences",CEFR::C2
"speculate
/'spekjuleit/

_Others
**speculate** about a deal with Microsoft, which has both cloud-gaming
technology and a games studio._","## speculate

**Chinese:** vi. 深思, 推测, 投机\n[经] 投机
**English:** v. to believe especially on uncertain or tentative grounds\nv. talk over conjecturally, or review in an idle or casual way and with an element of doubt or without sufficient reason to reach a conclusion\nv. invest at a risk
**CEFR:** C1

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C1
"consolidate
/kәn'sɒlideit/

_Going, but not yet gone

There are four areas in which Mr Duterte must **consolidate** his influence._","## consolidate

**Chinese:** vt. 巩固, 使联合, 统一\nvi. 巩固\n[计] 合并计算
**English:** v. unite into one\nv. make firm or secure; strengthen\nv. bring together into a single whole or system\nv. form into a solid mass or whole
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"heed
/hi:d/

_In contrast, when the Chinese public grows really impatient, leaders
pay **heed**, as when they cleaned up smog-choked skies over Beijing and
other big cities._","## heed

**Chinese:** n. 注意, 留心\nv. 注意, 留心
**English:** v. pay close attention to; give heed to
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"nationality
/.næʃә'nælәti/

_autobiography published in 1968: “With my double **nationality** and double
upbringing, where was my home?_","## nationality

**Chinese:** n. 国籍, 国家, 民族性\n[法] 国家, 民族, 国民
**English:** n. people having common origins or traditions and often comprising a nation\nn. the status of belonging to a particular nation by birth or naturalization
**CEFR:** A1

📊 Appears in 14 issue(s) · 17 occurrences",CEFR::A1
"dissident
/'disidәnt/

_Olympic runners or **dissident** officials, she will be anxiously wondering
what else the dictator thinks he can get away with._","## dissident

**Chinese:** a. 意见不同的, 持不同政见的\nn. 意见不同的人, 持不同政见者
**English:** s. characterized by departure from accepted beliefs or standards
**CEFR:** B2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::B2
"financier
/fai'nænsiә/

_A prominent private-equity **financier**
fully agrees with the goals of the regulation campaign._","## financier

**Chinese:** n. 财政家, 金融家\nvi. 从事欺骗性金融活动, 欺骗
**English:** n. a person skilled in large scale financial transactions\nv. conduct financial operations, often in an unethical manner
**CEFR:** C1

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C1
"gargantuan
/gɑ:'gæntʃuәn/

_The second is a **gargantuan** bill (still being written) to be stuffed
with every other item on the Biden agenda._","## gargantuan

**Chinese:** a. 巨大的, 庞大的
**English:** s of great mass; huge and bulky
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"affluent
/'æfluәnt/

_“The **affluent** 10% in advanced societies who hold
the most financial wealth receiv…_","## affluent

**Chinese:** a. 丰富的, 富裕的\nn. 支流, 富人
**English:** n. an affluent person; a person who is financially well off\ns. having an abundant supply of money or possessions of value
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"glorious
/'glɒ:riәs/

_teachers talk about 5,000 years of **glorious** Chinese culture._","## glorious

**Chinese:** a. 光荣的
**English:** a. having or deserving or conferring glory\ns. having great beauty and splendor
**CEFR:** B1

📊 Appears in 15 issue(s) · 17 occurrences",CEFR::B1
"generosity
/.dʒenә'rɒsiti/

_Another reason for the **generosity**,
he suspects, “is that you have three years to deliver before you go into an
election._","## generosity

**Chinese:** n. 慷慨, 宽大
**English:** n. the trait of being willing to give your money or time\nn. acting generously
**CEFR:** B2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::B2
"hinder
/'hindә/

_…at harm the public’s trust in law enforcement, such as
unlawful police killings **hinder** such engagement, putting the lives of both
civilians and officers at…_","## hinder

**Chinese:** a. 后面的\nv. 阻碍, 打扰
**English:** v be a hindrance or obstacle to\nv hinder or prevent the progress or accomplishment of\nv put at a disadvantage\ns located at or near the back of an animal\ns located at or near the back of an animal
**CEFR:** C1

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C1
"insult
/'insʌlt/

_He once dismissed a report that he was worth
$150m as an “**insult**” and “too small”._","## insult

**Chinese:** n. 侮辱, 无礼, 损害\nvt. 损害, 侮辱, 攻击
**English:** n. a deliberately offensive act or something producing the effect of deliberate disrespect
**CEFR:** B2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::B2
"fluent
/'flu:әnt/

_Mr Burnham has
learnt to speak **fluent** Johnsonese._","## fluent

**Chinese:** a. 流利的, 流畅的
**English:** s. smooth and unconstrained in movement
**CEFR:** B1

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::B1
"coincidence
/kәu'insidәns/

_It was no
**coincidence** that a relaxed-looking Faiz Hameed, then the Pakistani
intellige…_","## coincidence

**Chinese:** n. 巧合, 同时发生\n[电] 符合计数器
**English:** n. an event that might have been arranged although it was really accidental\nn. the quality of occupying the same position or area in space
**CEFR:** B2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::B2
"boycott
/'bɒikɒt/

_But the voice was somewhat muffled by an opposition **boycott** and the
decision to call the election off in a fifth of districts because of violence._","## boycott

**Chinese:** n. 联合抵制\nvt. 联合抵制
**English:** n. a group's refusal to have commercial dealings with some organization in protest against its policies\nv. refuse to sponsor; refuse to do business with
**CEFR:** C2

📊 Appears in 14 issue(s) · 17 occurrences",CEFR::C2
"ire
/aiә/

_Days
before the summit he drew Algerian **ire** by talking of a “politico-military
system” which has “completely rewritt…_","## ire

**Chinese:** n. 忿怒\n[电] 美国无线电工程师学会
**English:** n a strong emotion; a feeling that is oriented toward some real or supposed grievance\nn belligerence aroused by a real or supposed wrong (personified as one of the deadly sins)
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"premature
/.premә'tjuә/

_…did not happen, which would have
probably sent the 56-year-old Rhinelander into **premature** retirement._","## premature

**Chinese:** a. 早产的, 过早的, 不成熟的\nn. 早产儿, 过早发生的事物
**English:** a. born after a gestation period of less than the normal time\ns. uncommonly early or before the expected time
**CEFR:** C1

📊 Appears in 15 issue(s) · 17 occurrences",CEFR::C1
"ascent
/ә'sent/

_In a society where origins did not matter one would expect
the likelihood of such a rags to riches **ascent** to be close to random chance,
or 20%._","## ascent

**Chinese:** n. 上升, 提高, 攀登, 上坡路
**English:** n. an upward slope or grade (as in a road)
**CEFR:** C2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::C2
"exacerbate
/ek'sæsәbeit/

_One obvious
reason is that fewer people in Mali are obese or have diabetes, two
conditions that **exacerbate** covid._","## exacerbate

**Chinese:** vt. 使恶化, 使增剧, 激怒, 使加剧
**English:** v. exasperate or irritate
**CEFR:** C2

📊 Appears in 13 issue(s) · 17 occurrences",CEFR::C2
"pariah
/pә'raiә/

_…their country, Western
governments are telling them that they live in a form of **pariah** state._","## pariah

**Chinese:** n. 贱民(印度的最低阶级), 被放逐者
**English:** n a person who is rejected (from society or home)
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"disregard
/.disri'gɑ:d/

_Earlier this year Ireland said
workers could **disregard** late emails and calls._","## disregard

**Chinese:** n. 忽视, 漠视\nvt. 忽视, 不顾
**English:** n. lack of attention and due care\nn. willful lack of care and attention
**CEFR:** B2

📊 Appears in 17 issue(s) · 17 occurrences",CEFR::B2
"satire
/'sætaiә/

_Allen Lane; £25

In this laugh-out-loud, gravely serious **satire** on identity politics, a mother’s
deathbed presents a solemn decision:…_","## satire

**Chinese:** n. 讽刺文学, 讽刺
**English:** n witty language used to convey insults or scorn
**CEFR:** C2

📊 Appears in 14 issue(s) · 17 occurrences",CEFR::C2
"skirmish
/'skә:miʃ/

_**skirmish** in Ukraine is a risky sideshow, not a window on any future world
order._","## skirmish

**Chinese:** n. 前哨战, 小争论, 小冲突\nvi. 发生小争论, 侦察
**English:** v. engage in a skirmish
**CEFR:** C2

📊 Appears in 15 issue(s) · 17 occurrences",CEFR::C2
"lynch
/lintʃ/

_A judge in Britain ruled in favour of Hewlett-Packard in its civil fraud
claims against Mike **Lynch**._","## lynch

**Chinese:** n. 私刑, 私罚\nvt. 处以私刑处死, 加私刑
**English:** v. kill without legal sanction
**CEFR:** C1

📊 Appears in 11 issue(s) · 17 occurrences",CEFR::C1
"euphoria
/ju:'fɒ:riә/

_Schumpeter

Once again Mr Nadella is giddy with “this-is-the-future” **euphoria**._","## euphoria

**Chinese:** n. 兴奋, 陶醉, 陶醉感\n[医] 精神愉快, 欣快
**English:** n. a feeling of great (usually exaggerated) elation
**CEFR:** C2

📊 Appears in 16 issue(s) · 17 occurrences",CEFR::C2
"obese
/әu'bi:s/

_In 2031 the proportion of **obese** Americans fell
for the first time in more than 20 years, and the rate…_","## obese

**Chinese:** a. 肥胖的\n[医] 肥胖的
**English:** s excessively fat
**CEFR:** C2

📊 Appears in 11 issue(s) · 16 occurrences",CEFR::C2
"myriad
/'miriәd/

_Instead, it is the **myriad** accessories unveiled this week that define the
iPhone XX._","## myriad

**Chinese:** n. 无数, 无数的人(或物)\na. 无数的, 种种的
**English:** n. a large indefinite number
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"testament
/'testәmәnt/

_That is **testament** to
Britain’s long popularity with EU citizens enjoying their freed…_","## testament

**Chinese:** n. 遗嘱, <<圣约书>>\n[法] 遗言, 遗嘱, 确实的证明
**English:** n. a profession of belief\nn. strong evidence for something\nn. either of the two main parts of the Christian Bible
**CEFR:** C1

📊 Appears in 14 issue(s) · 16 occurrences",CEFR::C1
"empathy
/'empæθik/

_…r
eccentricities, personal lapses and political opinions, for the tolerance and
**empathy** that sustain pluralism._","## empathy

**Chinese:** n. 移情作用, 共鸣\n[医] 移情, 神入
**English:** n. understanding and entering into another's feelings
**CEFR:** C2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::C2
"conduit
/'kɒndit/

_It flooded hundreds of
tunnels that ran between Egypt and Gaza, cutting off a **conduit** for goods
(and weapons) into the territory._","## conduit

**Chinese:** n. 导管, 水管, 沟渠\n[电] 导管
**English:** n. a passage (a pipe or tunnel) through which water or electric wires can pass
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"behemoth
/bi'hi:mɔθ/

_Hertz, a car-hire **behemoth**, declared bankruptcy last May._","## behemoth

**Chinese:** n. 庞然大物
**English:** n someone or something that is abnormally large and powerful\nn a person of exceptional importance and reputation
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"affiliation
/ә.fili'eiʃәn/

_…able to
outsiders, the denizens of such places develop perfect antennae for the
**affiliation** of a stranger and adjust their remarks accordingly._","## affiliation

**Chinese:** n. 联系, 从属关系\n[医] 父权(判定私生儿的父亲)
**English:** n. a social or business relationship\nn. the act of becoming formally connected or joined
**CEFR:** C2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::C2
"fiat
/'faiæt/

_…endered, as Mr López Obrador promised to do, his government has
awarded them by **fiat** in 81% of cases, more than the 79% under Mr Peña
Nieto, according to Ms…_","## fiat

**Chinese:** n. 命令, 严命, 许可\n[医] 制成, 作成
**English:** n a legally binding command or decision entered on the court record (as if issued by a court or judge)
**CEFR:** C2

📊 Appears in 14 issue(s) · 16 occurrences",CEFR::C2
"diligence
/'dilidʒәns/

_How to conduct due **diligence** on
a deal by Zoom?)._","## diligence

**Chinese:** n. 勤奋
**English:** n. conscientiousness in paying proper attention to a task; giving the degree of care required in a given situation\nn. persevering determination to perform a task
**CEFR:** B1

📊 Appears in 14 issue(s) · 16 occurrences",CEFR::B1
"repeal
/ri'pi:l/

_It promises to **repeal** a
discriminatory law that bars Rohingyas from becoming citizens._","## repeal

**Chinese:** n. 废止, 撤消\nvt. 废止, 撤消, 放弃
**English:** n the act of abrogating; an official or legal cancellation\nv cancel officially
**CEFR:** C1

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::C1
"denounce
/di'nauns/

_Ctrl-alt-**denounce**

The government issued an advisory calling China’s hacking a “major threat”
to the security of America and its allies._","## denounce

**Chinese:** vt. 告发, 抨击, 谴责\n[法] 谴责, 斥责, 告发
**English:** v. speak out against\nv. announce the termination of, as of treaties\nv. give away information about somebody
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"malicious
/mә'liʃәs/

_…teristic response, the Chinese embassy in New Zealand called the
accusations a “**malicious** smear”.)

be launched from submarines and which use a special type…_","## malicious

**Chinese:** a. 怀恶意的, 恶毒的
**English:** a. having the nature of or resulting from malice
**CEFR:** C2

📊 Appears in 14 issue(s) · 16 occurrences",CEFR::C2
"jeopardy
/'dʒepәdi/

_…g a pregnant woman who
then goes on to have an abortion could put them in legal **jeopardy**._","## jeopardy

**Chinese:** n. 危难, 危险\n[法] 危险, 危难, 危险处境
**English:** n a source of danger; a possibility of incurring loss or misfortune
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"invoke
/in'vәuk/

_alpha/gamma politician, to **invoke** the pompous marking scheme of his
former alma mater, Oxford Universit…_","## invoke

**Chinese:** vt. 祈求, 恳求, 实行, 援引, 引起\n[计] 调用; 请求
**English:** v. cite as an authority; resort to
**CEFR:** B2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::B2
"upshot
/'ʌpʃɒt/

_The **upshot** of all this is that it may soon be possible to extract a lot more
ele…_","## upshot

**Chinese:** n. 结果, 结局, (论证的)要点
**English:** n a phenomenon that follows and is caused by some previous phenomenon
**CEFR:** A2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::A2
"onslaught
/'ɒnslɒ:t/

_If
some Chinese missiles were able to survive such an **onslaught**, they could be
disabled in flight by America’s burgeoning missile…_","## onslaught

**Chinese:** n. 突击, 猛击, 猛攻
**English:** n. a sudden and severe onset of trouble
**CEFR:** C2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C2
"perpetual
/pә'petʃuәl/

_The extent of leverage in the system is hard to gauge; the dozen exchanges
that list **perpetual** swaps are all unregulated._","## perpetual

**Chinese:** a. 永久的, 不断的, 无期限的, 没完没了的, 四季开花的\n[经] 永远的, 终身的, 持续的
**English:** s continuing forever or indefinitely\ns uninterrupted in time and indefinitely long continuing
**CEFR:** C1

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::C1
"ambiguous
/æm'bigjuәs/

_Hashing **ambiguous**

technical term for this kind of data is CSAM (Child Sexual Abuse Material),
mostly images or videos._","## ambiguous

**Chinese:** a. 不明确的, 模棱两可的\n[法] 意思含糊的, 模棱两可的, 暧昧的
**English:** a. having more than one possible meaning\ns. having no intrinsic or objective meaning; not organized in conventional patterns
**CEFR:** B2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::B2
"advent
/'ædvәnt/

_Swish in Sardinia

or kidnapping, a reassuring degree of security—or did, until the **advent** of
covid-19._","## advent

**Chinese:** n. 来到, 来临
**English:** n. arrival that has been awaited (especially of something momentous)\nn. the season including the four Sundays preceding Christmas
**CEFR:** B2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::B2
"transitory
/'trænsitәri/

_Beatable prices

cars offers reassurance: prices levelled off, suggesting that the inflation scare
may prove **transitory**._","## transitory

**Chinese:** a. 暂时的, 短暂的, 昙花一现的\n[法] 临时性诉讼, 可选择管辖区的诉讼; 临时的, 过渡的
**English:** s lasting a very short time
**CEFR:** B1

📊 Appears in 10 issue(s) · 16 occurrences",CEFR::B1
"tyranny
/'tirәni/

_When they last ruled in Kabul, from 1996 to 2001, they plunged a country
long ravaged by war into a theocratic **tyranny**._","## tyranny

**Chinese:** n. 专制, 暴政\n[法] 苛政, 暴政, 专横
**English:** n a form of government in which the ruler is an absolute dictator (not restricted by a constitution or laws or opposition etc.)\nn dominance through threat of punishment and violence
**CEFR:** B2

📊 Appears in 16 issue(s) · 16 occurrences",CEFR::B2
"archbishop
/'ɑ:tʃ'biʃәp/

_The **archbishop** of Pisa, Ruggieri degli Ubaldini, is encased with the enemy
he had starved to death, Count Ugolino, who gnaws at his neck for eternity._","## archbishop

**Chinese:** n. 大主教
**English:** n. a bishop of highest rank
**CEFR:** C2

📊 Appears in 15 issue(s) · 16 occurrences",CEFR::C2
