Front,Back,Tags
"girth
/gә:θ/

_It is not just people’s genes, but also
the “obesogenic” circumstances in which so many of them live that is adding
to the species’ **girth**._","## girth

**Chinese:** n. (树的)干围, 周长, 肚带\nvt. 围绕, 包围\nvi. 围长为
**English:** n. the distance around a person's body
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"cessation
/se'seiʃәn/

_…its meetings, pending progress
on a notional peace plan, which would include a **cessation** of violence and
the appointment of a regional envoy to the war-tor…_","## cessation

**Chinese:** n. 停止\n[法] 中止, 中断, 停止
**English:** n. a stopping
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"maladroit
/.mælә'drɒit/

_and little public backing: his **maladroit** handling of a two-month lockdown
in Shanghai last year was widely resented among its 25m residents._","## maladroit

**Chinese:** a. 笨拙的, 拙劣的, 愚钝的
**English:** a. not adroit
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"dexterous
/'dekstәrәs/

_Advances in computer
vision have made machines much more **dexterous**, points out Sami Atiya,
who runs the robotics business of ABB, a Swiss industrial firm._","## dexterous

**Chinese:** a. 灵巧的, 惯用右手的
**English:** s skillful in physical movements; especially of the hands
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"barter
/'bɑ:tә/

_Their equipment is mostly
salvaged and they **barter** what they grow; none of them is paid and
everything they own is commonly held._","## barter

**Chinese:** n. 物物交换, 实物交易\nv. 物物交换, 交换
**English:** n. an equal exchange\nv. exchange goods without involving money
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"minaret
/.minә'ret/

_Nothing bad to see here

the destruction of mosques (a broken **minaret** is pictured)._","## minaret

**Chinese:** n. 光塔
**English:** n. slender tower with balconies
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"credulous
/'kredʒulәs/

_…ericans’ embrace of consoling
ideologies is making them even more righteous and **credulous** than they
were on the eve of the Iraq war, provided the propaganda…_","## credulous

**Chinese:** a. 轻信的, 易受骗的
**English:** a. disposed to believe on little evidence\ns. showing a lack of judgment or experience
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"industriousness
/ɪn'dʌstrɪəsnɪs/

_Calvinist **industriousness** turned the Netherlands
into an unlikely agrarian powerhouse:…_","## industriousness

**Chinese:** n. 勤奋
**English:** n persevering determination to perform a task
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"supplementary
/.sʌpli'mentәri/

_…ecause the Fed decided at
the start of covid to ease a regulation known as the “**supplementary** leverage
ratio” (SLR)._","## supplementary

**Chinese:** a. 补足的, 补充的, 追加的\n[经] 追加的, 补充的, 增补的
**English:** s. added to complete or make up a deficiency
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"lecherous
/'letʃәrәs/

_Her
swimming coach is **lecherous**, her teachers are condescending and her
emotionally aloof mother shows her love through cut-up fruit and high
expectations._","## lecherous

**Chinese:** a. 好色的, 引起淫欲的, 纵欲的, 淫荡的
**English:** s. given to excessive indulgence in sexual activity
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"midsummer
/'midsʌmә/

_…old in their midst (an approach that
Nicholas Hytner, the director, used for “A **Midsummer** Night’s Dream” and
“Julius Caesar”, which enlisted punters as the…_","## midsummer

**Chinese:** n. 仲夏, 夏至期\na. 仲夏的
**English:** n June 21, when the sun is at its northernmost point
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"bourgeois
/buә'ʒwɑ:/

_Louise **Bourgeois**, often,” Mr
Luke says._","## bourgeois

**Chinese:** n. 中产阶级分子, 商人, 资产阶级\na. 中产阶级的, 平庸的\nn. 九点活字
**English:** n. a member of the middle class\ns. (according to Marxist thought) being of the property-owning class and exploitive of the working class\ns. conforming to the standards and conventions of the middle class\ns. belonging to the middle class
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"bloat
/blәut/

_These had grown steadily as a share of technology-industry employment in
recent years, a telltale sign of **bloat** (see chart 2)._","## bloat

**Chinese:** vt. 使膨胀, 腌制, 使自大\nvi. 膨胀, 肿起\nn. 肿胀病人
**English:** n. swelling of the rumen or intestinal tract of domestic animals caused by excessive gas\nv. become bloated or swollen or puff up\nv. make bloated or swollen
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"deplete
/di'pli:t/

_The consolation prize is that copper mines do not
**deplete** as quickly as oil wells._","## deplete

**Chinese:** vt. 耗尽, 使衰竭\n[医] 排除, 减少
**English:** v use up (resources or materials)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"perspiration
/.pә:spә'reiʃәn/

_As this combined level approaches
body temperature, 37°C, it becomes hard for mammals to shed heat through
**perspiration**._","## perspiration

**Chinese:** n. 汗, 流汗, 努力\n[医] 出汗; 汗
**English:** n. salty fluid secreted by sweat glands\nn. the process of the sweat glands of the skin secreting a salty fluid
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"benevolence
/bi'nevәlәns/

_The BRI was meant in part to demonstrate
China’s essential **benevolence**._","## benevolence

**Chinese:** n. 善意, 慈悲, 善行\n[法] 捐助物, 捐款, 仁慈
**English:** n. disposition to do good\nn. an inclination to do kind or charitable acts\nn. an act intending or showing kindness and good will
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"parry
/'pæri/

_Holidays in the unPacific

case intended to **parry** only a limited attack from North Korea, not an
onslaught from China._","## parry

**Chinese:** vt. 挡开, 回避, 闪避的回答\nn. 挡开, 回避, 闪避的回答
**English:** n. (fencing) blocking a lunge or deflecting it with a circular motion of the sword\nv. impede the movement of (an opponent or a ball)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"agitation
/.ædʒi'teiʃәn/

_Confining **agitation** for unity
to politics was the whole point._","## agitation

**Chinese:** n. 激动, 焦虑, 煽动, 搅动, 摇动\n[化] 搅拌; 搅拌作用
**English:** n. a mental state of extreme emotional disturbance\nn. a state of agitation or turbulent change or development\nn. the feeling of being agitated; not calm
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"insouciant
/in'su:siәnt/

_Tax cuts required fiscal rectitude, he wrote, rather than an
“**insouciant** attitude to the public finances”._","## insouciant

**Chinese:** a. 漫不经心的, 无忧虑的, 不在意的, 满不在乎的
**English:** s marked by blithe unconcern
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"inordinate
/i'nɒ:dinәt/

_grown to its **inordinate** length because, until very recently, Britain’s grid
regulator, Of…_","## inordinate

**Chinese:** a. 过度的, 紊乱的, 过分的
**English:** s beyond normal limits
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"begrudge
/bi'grʌdʒ/

_But it is hard to **begrudge**
him the oversight, especially since his invention is not yet done helping the
climate._","## begrudge

**Chinese:** vt. 嫉妒, 羡慕, 勉强允给, 吝惜
**English:** v. wish ill or allow unwillingly
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pillage
/'pilidʒ/

_she’d **pillage** from one work to make the next._","## pillage

**Chinese:** n. 掠夺, 抢劫, 掠夺物, 战利品\nv. 掠夺, 抢劫
**English:** n goods or money obtained illegally\nn the act of stealing valuable things from a place\nv steal goods; take as spoils
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"gosling
/'gɒzliŋ/

_seen plenty of atomic bombs on the big screen; Margot Robbie and Ryan
**Gosling** playing toy dolls is uncharted territory._","## gosling

**Chinese:** n. 小鹅, 年轻无知的人
**English:** n. young goose
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"euphemism
/'ju:fәmizm/

_The term is a **euphemism** for
everything from ideological deviation to disloyalty._","## euphemism

**Chinese:** n. 委婉说法, 委婉语
**English:** n. an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"unnerve
/.ʌn'nә:v/

_But any new deals could **unnerve** the
United States, which worries that satellites could be used to monitor military
activity._","## unnerve

**Chinese:** vt. 使失去勇气, 使胆怯, 使不能自制\n[医] 除神经
**English:** v disturb the composure of
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"vex
/veks/

_Deepening trade with China is unlikely to **vex** the United
States._","## vex

**Chinese:** vt. 使烦恼, 使苦恼\nvi. 烦恼
**English:** v. subject to prolonged examination, discussion, or deliberation
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"understate
/.ʌndә'steit/

_But they have been hungrier for stocks—and such numbers
**understate** their appetite, because Gulf sovereign-wealth funds often buy
Ame…_","## understate

**Chinese:** v. 不完全地陈述, 保守地说, 有意轻描淡写
**English:** v. represent as less significant or important
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pathogenic
/.pæθә'dʒenik/

_Some of those microbes would have been **pathogenic**._","## pathogenic

**Chinese:** a. 致病的, 成为病原的, 病原的\n[医] 致病的, 病原的
**English:** s able to cause disease
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"sever
/'sevә/

_Conquering Melitopol would help Ukraine **sever** Russia’s land bridge
between the occupied regions of Donbas and Crimea._","## sever

**Chinese:** vt. 切断, 脱离, 分开, 使分离, 断绝, 中断\nvi. 断, 裂开
**English:** v. set or keep apart
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"outmoded
/.aut'mәudid/

_…ourning but with anger, as details
emerged of the incredibly lax procedures and **outmoded** equipment that had
led to the disaster._","## outmoded

**Chinese:** a. 过时的, 废弃的\n[经] (式样等)过时的, 废弃了的
**English:** v make unfashionable, outdated, or obsolete\ns out of fashion
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"trident
/'traidnt/

_…ansport think-tank, likens dynamic
road pricing to “NHS computerisation and the **Trident** nuclear-deterrent
programme” rolled into one._","## trident

**Chinese:** n. 三齿鱼叉, 三叉戟, 三叉线\na. 三叉的, 三齿的
**English:** n. a spear with three prongs
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"torque
/tɒ:k/

_Power tools are controlled wirelessly
to tighten the right bolts for **torque** settings._","## torque

**Chinese:** n. 扭转力, 转矩, 项圈\n[化] 转矩
**English:** n a twisting force
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"graceless
/'greislis/

_As EY reels from its **graceless** tumble down Everest, it and its three rivals
will think twice before embarking on a similar expedition._","## graceless

**Chinese:** a. 不知礼的, 不知耻的, 粗野的\n[法] 堕落的, 道德败坏的, 邪恶的
**English:** s. lacking graciousness\ns. lacking grace; clumsy
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"resourceful
/ri'sɒ:sful/

_His
**resourceful** sleuthing ties the Folio’s birth to the politics of its time._","## resourceful

**Chinese:** a. 资源丰富的, 策略的, 机智的\n[法] 资源丰富的, 善于遂机应变的, 足智多谋的
**English:** s. having inner resources; adroit or imaginative
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"insignificant
/.insig'nifikәnt/

_But it
has been challenged by the growth of religious Zionism, a once-**insignificant**
part of the broader Zionist movement that is now a powerful fo…_","## insignificant

**Chinese:** a. 无关紧要的, 无意义的, 琐碎的
**English:** s. not worthy of notice\ns. signifying nothing\ns. of little importance or influence or power; of minor status\na. devoid of importance, meaning, or force
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"scotch
/skɔtʃ/

_Global exports rose
by 37% in 2022, to £6.2bn ($7.7bn), according to the **Scotch** Whisky
Association._","## scotch

**Chinese:** n. 苏格兰人, 苏格兰语, 刻痕\na. 苏格兰人的, 苏格兰语的\nvt. 刻痕于, 伤害, 镇压, 妨碍
**English:** n. whiskey distilled in Scotland; especially whiskey made from malted barley in a pot still\nv. make a small cut or score into
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"accentuate
/æk'sentjueit/

_If the mullahs, taking note of public sentiment,
could only **accentuate** their unpredicted positives, that might not end up too
badly for Afghanistan._","## accentuate

**Chinese:** vt. 以重音念, 强调, 重读
**English:** v to stress, single out as important\nv put stress on; utter with an accent
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"gestation
/dʒes'teiʃәn/

_■

United States

DeSantis and his dissenters

**gestation**, the “permitless carry” of guns (requiring no training or
backgrou…_","## gestation

**Chinese:** n. 妊娠, 妊娠期, 孕育, 酝酿\n[医] 妊娠, [受]孕
**English:** n. the period during which an embryo develops (about 266 days in humans)\nn. the conception and development of an idea or plan
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"ramble
/'ræmbl/

_…what Mr King discovered on his 26-day
walk, recounted in his new book “American **Ramble**”, should at least make
them prize the landscape they are hurrying thr…_","## ramble

**Chinese:** n. 漫步, 随笔\nvi. 漫步, 漫谈, 漫游, 蔓延\nvt. 闲逛于
**English:** n. an aimless amble on a winding course
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"anachronism
/ә'nækrәnizәm/

_The British royal family might be **anachronism** incarnate; it might offer
uncomfortable imperialist echoes and entrenched inequality._","## anachronism

**Chinese:** n. 时代错误, 不合潮流的人(物)\n[法] 时代错误, 落伍的事物
**English:** n. something located at a time when it could not have existed or occurred\nn. an artifact that belongs to another time\nn. a person who seems to be displaced in time; who belongs to another age
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"frugality
/fru:'gæliti/

_Business

The missing middle

firms that offer their customers neither **frugality** nor luxury, but something in
between._","## frugality

**Chinese:** n. 节俭, 俭省
**English:** n. prudence in avoiding waste
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"sift
/sift/

_…ient of 0.58—maybe a close
enough match to help a busy newsroom with an initial **sift**._","## sift

**Chinese:** vt. 筛, 过滤, 撒, 详查\nvi. 筛, 被筛下, 精选
**English:** v. move as if through a sieve\nv. separate by passing through a sieve or other straining device to separate out coarser elements
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"dexterity
/dek'steriti/

_Watchmakers of yore sometimes found an extra use for their **dexterity** by
offering dentistry as a sideline._","## dexterity

**Chinese:** n. 灵巧, 机敏
**English:** n. adroitness in using the hands
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"neuter
/'nju:tә/

_Pooches of the Panjshir

they nab about 60 strays, which they **neuter** and inoculate against rabies._","## neuter

**Chinese:** a. 中性的, 不及物的, 生殖器不完全的\nn. 中性词, 无性动物, 阉割动物
**English:** n. a gender that refers chiefly (but not exclusively) to inanimate objects (neither masculine nor feminine)\na. of grammatical gender\ns. having no or imperfectly developed or nonfunctional sex organs
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"punctual
/'pәŋktʃuәl/

_Just look for a **punctual** departure and a bit of leg room._","## punctual

**Chinese:** a. 准时的, 守时的, 点状的, 中肯的\n[经] 准时的, 不误期的, 准时
**English:** a. acting or arriving or performed exactly at the time appointed
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"censorious
/sen'sɒ:riәs/

_…which could limit freedom of expression—show that the government is
“inherently **censorious**”, says Mark Johnson of Big Brother Watch, a civil-
liberties grou…_","## censorious

**Chinese:** a. 爱批判的, 挑剔的
**English:** s. harshly critical or expressing censure
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"diminution
/.dimi'nju:ʃәn/

_Such moves are just the latest evidence of the **diminution** of banks’
power and the increase in that of the state._","## diminution

**Chinese:** n. 减少, 缩小, 减低\n[医] 减少, 减小
**English:** n. the statement of a theme in notes of lesser duration (usually half the length of the original)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"carnivorous
/kɑ:'nivәrәs/

_Science & technology

Digging up the money

a **carnivorous** dinosaur (thought to be a relative of Allosaurus fragilis) for
$…_","## carnivorous

**Chinese:** a. 食肉的\n[医] 食肉的
**English:** a. relating to or characteristic of carnivores\na. (used of plants as well as animals) feeding on animals
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"assiduous
/ә'sidjuәs/

_Mr Trump’s team is **assiduous**._","## assiduous

**Chinese:** a. 勤勉的, 刻苦的
**English:** s. marked by care and persistent effort
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"lexicon
/'leksikәn/

_“Shukatsu”, or “death planning”, a
term that combines the words for “end” and “activity”, has entered the
**lexicon**._","## lexicon

**Chinese:** n. 词汇, 词典, 辞典\n[计] 辞典
**English:** n a language user's knowledge of words\nn a reference book containing an alphabetical list of words with information about them
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"idyllic
/ai'dilik/

_Sparkling lakes dot the landscape between green hills and **idyllic**
forests not far from Sichuan’s famous panda sanctuaries._","## idyllic

**Chinese:** a. 田园诗的, 牧歌的, 悠闲的
**English:** s. excellent and delightful in all respects\ns. suggestive of an idyll; charmingly simple and serene
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pleasurable
/'pleʒәrәbl/

_…, and allow people to turn their attention to activities that are
intrinsically **pleasurable**._","## pleasurable

**Chinese:** a. 快乐的, 愉快的, 舒适的, 心情舒畅的
**English:** s affording satisfaction or pleasure
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"dovetail
/'dʌvteil/

_…gnment, Tomás is roused from retirement, reactivated and
once again obliged to “**dovetail** lies and false identities”._","## dovetail

**Chinese:** n. 楔形榫头\nvt. 与...吻合, 用鸠尾榫接合\nvi. 吻合
**English:** n. a mortise joint formed by interlocking tenons and mortises\nv. fit together tightly, as if by means of a dovetail
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"eviscerate
/i'visәreit/

_…onine towards that throb
only he felt, the next novel that could illuminate and **eviscerate** the age._","## eviscerate

**Chinese:** vt. 取出内脏, 除去精华, 切除(病人)器官\nvi. (因手术不良)内脏凸出
**English:** v. remove the contents of\nv. take away a vital or essential part of\ns. having been disembowelled
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"reek
/ri:k/

_The **reek** of hypocrisy spoils the point._","## reek

**Chinese:** n. 烟, 水蒸气, 臭气散发\nvi. 冒烟, 发臭气, 散发\nvt. 用烟熏, 散发
**English:** v. smell badly and offensively\nv. be wet with sweat or blood, as of one's face\nv. give off smoke, fumes, warm vapour, steam, etc.
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"illustrious
/i'lʌstriәs/

_**illustrious** merchant banks._","## illustrious

**Chinese:** a. 著名的, 辉煌的, 明亮的
**English:** s. having or conferring glory
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"aquatic
/ә'kwætik/

_That allows RAS systems to perform an
**aquatic** version of what, on land, is called precision agriculture._","## aquatic

**Chinese:** n. 水生动物, 水生植物\na. 水生的, 水中的, 水上的
**English:** n. a plant that lives in or on water\na. relating to or consisting of or being in water\na. operating or living or growing in water
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"huckster
/'hʌkstә/

_As it happens, the plot of “L’elisir d’amore” features a **huckster** who peddles
a bogus cure for all known ailments, intending, like a…_","## huckster

**Chinese:** n. 小商人, 叫卖的小贩, 吃广告饭的人\nvt. 贩卖, 叫卖, 还价\nvi. 叫卖, 讨价还价
**English:** n. a seller of shoddy goods\nn. a person who writes radio or tv advertisements
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"promoter
/prә'mәutә/

_…ging Central Texas barbecue for the
better
Ramesses the Great was a superb self-**promoter**
Aleksander Kulisiewicz preserved the music of the Nazi
camps
The co…_","## promoter

**Chinese:** n. 促进者, 助长者\n[化] 助催化剂
**English:** n. someone who is an active supporter and advocate
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"chasten
/'tʃeisәn/

_…also the prospect of
further defeats if the war goes on, which may be enough to **chasten** Russia
and weaken Mr Putin._","## chasten

**Chinese:** vt. 惩罚；磨炼；抑制
**English:** v. restrain
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"whet
/hwet/

_No holds are barred: the Northern Saw-**whet** sometimes beheads
victims and stashes them to eat later._","## whet

**Chinese:** n. 磨, 开胃小吃\nvt. 磨, 磨快, 刺激, 促进
**English:** v. make keen or more acute\nv. sharpen by rubbing, as on a whetstone
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"proofread
/'pru:fri:d/

_…nts,
productivity, Henry Kissinger, Monty Python, pronouncing Erdogan

articles **proofread** by a native speaker in order to avoid rejection._","## proofread

**Chinese:** vt. 校正, 校对
**English:** v. read for errors
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"grandstand
/'grændstænd/

_Despite its tendency to **grandstand**
against the West, it was still willing to align itself with Ameri…_","## grandstand

**Chinese:** n. 正面看台, 观众
**English:** n. the audience at a stadium or racetrack\nn. a stand at a racecourse or stadium consisting of tiers with rows of individual seats that are under a protective roof\nv. perform ostentatiously in order to impress the audience and with an eye to the applause
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"affray
/ә'frei/

_Igniting Indo-American co-operation

Home and **affray**

to say that Pakistan was an American ally but never a friend, and India the
opposite._","## affray

**Chinese:** n. 吵架, 滋事\n[法] 吵嘴, 打架, 闹事
**English:** n. noisy quarrel\nn. a noisy fight
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"cadaver
/kә'deivә/

_…and a leg

doctor puts it, “would you rather a surgeon learned on you, or on a
**cadaver**?”

Bodies help with practical considerations as well as emotional on…_","## cadaver

**Chinese:** n. 死尸, 尸体\n[医] 尸体
**English:** n. the dead body of a human being
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"posit
/'pɒzit/

_Mr Barlevy and Ms Hu **posit** that employers may have been
ahead of the curve in anticipating the effects of a tight labour market._","## posit

**Chinese:** vt. 假设, 安置, 布置
**English:** n (logic) a proposition that is accepted as true in order to provide a basis for logical reasoning\nv put (something somewhere) firmly\nv put before\nv take as a given; assume as a postulate or axiom
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"contortion
/kәn'tɒ:ʃәn/

_A daily practitioner, the Indian leader himself marked yoga day
by leading a multinational **contortion** at the UN headquarters in New York._","## contortion

**Chinese:** n. 扭弯, 扭歪, 曲解\n[医] 扭歪, 扭转
**English:** n. the act of twisting or deforming the shape of something (e.g., yourself)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"empathetic
/em'pæθik. .empә'θetik/

_Many have replaced the “hard-core, alt-right talk of hellfire” with language
more **empathetic** to the mother, says Keagen Alexander, a student from
Houston._","## empathetic

**Chinese:** a. 移情作用的；同感的（等于empathic）
**English:** s showing empathy or ready comprehension of others' states
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"concoct
/kәn'kɒkt/

_It is as if a Western leader, when
presenting a big idea, were to **concoct** a Latin term to describe it._","## concoct

**Chinese:** vt. 调合, 捏造, 编造\n[建] 调制, 混合
**English:** v. make a concoction (of) by mixing\nv. prepare or cook by mixing ingredients
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"precaution
/pri'kɒ:ʃәn/

_Vnukovo
International Airport was closed as a **precaution** for a short time._","## precaution

**Chinese:** n. 预防, 留心, 警戒\nvt. 预先警告
**English:** n. a precautionary measure warding off impending danger or damage or injury etc.\nn. the trait of practicing caution in advance
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"truism
/'tru:izm/

_Deep-sea mining

It is a **truism** among resource economists that new demand creates new
reserves, as price signals spur exploration and innovation._","## truism

**Chinese:** n. 自明之理, 众所周知, 老生常谈\n[法] 老生常谈, 陈词滥调
**English:** n. an obvious truth
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"botch
/bɒtʃ/

_…striking example of an
initiative which will endure.■

Briefing

Neighbourhood **botch**

Xi Jinping, China’s present-day potentate, puts a 21st-century spin o…_","## botch

**Chinese:** v. 拙笨地修补, 糟蹋\nn. 拙笨的修补, 难看的补缀
**English:** v. make a mess of, destroy or ruin
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"potentate
/'pәutәnteit/

_…h will endure.■

Briefing

Neighbourhood botch

Xi Jinping, China’s present-day **potentate**, puts a 21st-century spin on this
worldview._","## potentate

**Chinese:** n. 有权的人, 有势力的人, 统治者
**English:** n a ruler who is unconstrained by law
**CEFR:** B1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B1
"virtuoso
/.vә:tju'әuzәu/

_An obscure congressman but a social-
media **virtuoso**, Mr Bolsonaro became a standard-bearer for Brazilians
enraged by co…_","## virtuoso

**Chinese:** n. 艺术品鉴赏家
**English:** n. a musician who is a consummate master of technique and artistry
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"epithet
/'epiθet/

_He revels in the **epithet** “Trump of the tropics”._","## epithet

**Chinese:** n. 浑名, 绰号, 称号
**English:** n. descriptive word or phrase
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"saturate
/'sætʃәreit/

_…s for the Russians to
withdraw from a position that is being assaulted and then **saturate** it with fire
once Ukrainian troops attempt to occupy it.” Such “fir…_","## saturate

**Chinese:** vt. 使渗透, 浸透, 使充满, 使饱和\na. 浸透的, 饱和度高的, 深颜色的\nn. 饱和化合物, 饱和脂肪酸
**English:** v. cause (a chemical compound, vapour, solution, magnetic material) to unite with the greatest possible amount of another substance
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"chore
/tʃɒ:/

_As a youngster she regarded
basketmaking as something of a **chore**._","## chore

**Chinese:** n. 零工, 家务\n[经] 零工
**English:** n a specific piece of work required to be done as a duty or for a specific fee
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pretentious
/pri'tenʃәs/

_He lambasts the “meaningless words”
and “**pretentious** diction” of his day; many of the horrors he cites remain
common._","## pretentious

**Chinese:** a. 自负的, 自命不凡的, 夸耀的
**English:** a. making claim to or creating an appearance of (often undeserved) importance or distinction
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"barbarous
/'bɑ:bәrәs/

_The sixth
—“break any of these rules sooner than say anything outright **barbarous**”—
displays the difficulty of pinning down something as protean as language._","## barbarous

**Chinese:** a. 野蛮的, 残暴的, 粗野的
**English:** s. (of persons or their actions) able or disposed to inflict pain or suffering\ns. primitive in customs and culture
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
